ReviewId,OwnerId,CreatedOn,NumberOfPatches,LastUpdatedOn,Project,Branch,SubmitType,Status,Elasped time in hours,Number of approvals,Net approval score,Average approval score ,Number of comments,Date of last comment,Date of first comment,Comment Span in Hours,Number of total reviews owned by owner,Number of total approvals given by owner,Number of comments by owner on this review,Number of total comments by owner across all reviews,"Number of reviews of owner which have a status = ""merged""",What is the average approval score of the owner
21859,1001414,3/18/2011 2:00,1,3/18/2011 17:05,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,15.0667,3,3,1,15,3/18/2011 17:05,3/18/2011 2:04,15.25,861,3165,8,5964,837,0.8619
21860,1001414,3/18/2011 2:00,2,3/18/2011 18:29,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,16.4667,3,2,0.6667,4,3/18/2011 18:29,3/18/2011 2:09,16.2667,861,3165,3,5964,837,0.8619
21861,1001191,3/18/2011 2:18,1,5/5/2012 0:16,platform/system/core,refs/heads/master,MERGE_ALWAYS,Abandoned,838.9833,NULL,NULL,NULL,1,5/5/2012 0:16,5/5/2012 0:16,0,33,8,NULL,23,7,0.125
21862,1001191,3/18/2011 2:32,1,5/5/2012 0:31,platform/system/core,refs/heads/master,MERGE_ALWAYS,Abandoned,838.9833,NULL,NULL,NULL,11,5/5/2012 0:31,3/18/2011 17:37,99.9999,33,8,4,23,7,0.125
21863,1001191,3/18/2011 2:45,1,5/5/2012 0:16,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,838.9833,NULL,NULL,NULL,1,5/5/2012 0:16,5/5/2012 0:16,0,33,8,NULL,23,7,0.125
21864,1004689,3/18/2011 3:00,3,3/21/2011 19:26,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,88.4167,3,2,0.6667,8,3/21/2011 19:26,3/18/2011 3:13,89.4667,959,1871,6,5093,932,1.0866
21865,1004689,3/18/2011 3:54,2,3/18/2011 20:00,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,16.1,3,2,0.6667,6,3/18/2011 20:00,3/18/2011 3:55,16.2667,959,1871,4,5093,932,1.0866
21866,1001100,3/18/2011 5:43,1,3/18/2011 17:03,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,11.3167,2,2,1,3,3/18/2011 17:03,3/18/2011 5:43,11.1833,709,2208,2,4177,667,0.5616
21867,1005158,3/18/2011 5:43,1,5/4/2012 22:33,platform/cts,refs/heads/froyo,MERGE_ALWAYS,Abandoned,838.9833,3,-1,-0.3333,4,5/4/2012 22:33,3/18/2011 18:27,99.9999,8,1,NULL,1,2,NULL
21868,1002915,3/18/2011 8:37,2,3/21/2011 18:44,platform/cts,refs/heads/gingerbread,MERGE_ALWAYS,merged,82.1167,4,2,0.5,6,3/21/2011 18:44,3/18/2011 18:31,73.2,57,39,NULL,156,27,0.0513
21870,1001861,3/18/2011 9:48,1,5/5/2012 0:18,platform/system/core,refs/heads/master,MERGE_ALWAYS,Abandoned,838.9833,NULL,NULL,NULL,6,5/5/2012 0:18,3/18/2011 9:49,99.9999,31,73,3,100,13,0.137
21871,1000411,3/18/2011 12:22,2,3/18/2011 12:24,platform/external/qemu,refs/heads/master,MERGE_ALWAYS,merged,0.0167,4,2,0.5,3,3/18/2011 12:24,3/18/2011 12:24,0,505,2123,3,4429,459,0.8587
21873,1004689,3/18/2011 18:28,1,3/18/2011 19:59,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,1.5167,3,2,0.6667,5,3/18/2011 19:59,3/18/2011 18:29,1.0167,959,1871,4,5093,932,1.0866
21874,1001414,3/18/2011 19:14,1,3/18/2011 20:27,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,1.2167,3,2,0.6667,3,3/18/2011 20:27,3/18/2011 19:21,1.0167,861,3165,2,5964,837,0.8619
21875,1005665,3/18/2011 19:39,1,3/21/2011 17:35,toolchain/build,refs/heads/master,MERGE_IF_NECESSARY,Abandoned,69.9333,5,0,0,4,3/21/2011 17:35,3/18/2011 19:42,70.15,28,58,2,123,21,0.5345
21876,1003566,3/18/2011 19:52,1,3/18/2011 19:54,platform/cts,refs/heads/froyo,MERGE_ALWAYS,merged,0.0333,1,2,2,2,3/18/2011 19:54,3/18/2011 19:54,0,371,653,2,1668,333,1.2328
21877,1001414,3/18/2011 20:04,1,3/18/2011 20:04,platform/sdk,refs/heads/tools_r10,MERGE_ALWAYS,merged,0,2,2,1,2,3/18/2011 20:04,3/18/2011 20:04,0,861,3165,2,5964,837,0.8619
21878,1001414,3/18/2011 20:06,1,3/18/2011 20:06,platform/external/qemu,refs/heads/tools_r10,MERGE_ALWAYS,merged,0,2,2,1,2,3/18/2011 20:06,3/18/2011 20:06,0,861,3165,2,5964,837,0.8619
21879,1001414,3/18/2011 20:07,1,3/18/2011 20:08,platform/sdk,refs/heads/tools_r10,MERGE_ALWAYS,merged,0,2,2,1,2,3/18/2011 20:08,3/18/2011 20:08,0,861,3165,2,5964,837,0.8619
21880,1001414,3/18/2011 21:06,1,3/18/2011 21:07,platform/external/qemu,refs/heads/tools_r10,MERGE_ALWAYS,merged,0,2,2,1,2,3/18/2011 21:07,3/18/2011 21:07,0,861,3165,2,5964,837,0.8619
21881,1001414,3/18/2011 21:19,1,3/18/2011 21:21,platform/external/qemu,refs/heads/master,MERGE_ALWAYS,merged,0.0333,2,2,1,2,3/18/2011 21:21,3/18/2011 21:21,0,861,3165,2,5964,837,0.8619
21882,1003957,3/18/2011 21:23,1,3/18/2011 21:24,kernel/common,refs/heads/android-2.6.36,FAST_FORWARD_ONLY,Abandoned,0.0167,NULL,NULL,NULL,1,3/18/2011 21:24,3/18/2011 21:24,0,19,246,1,464,9,0.2398
21883,1003957,3/18/2011 21:23,2,6/19/2012 21:39,kernel/common,refs/heads/android-2.6.36,FAST_FORWARD_ONLY,Abandoned,838.9833,NULL,NULL,NULL,7,6/19/2012 21:39,3/18/2011 21:52,99.9999,19,246,3,464,9,0.2398
21884,1000411,3/18/2011 21:41,2,3/18/2011 21:45,platform/external/qemu,refs/heads/tools_r10,MERGE_ALWAYS,merged,0.05,2,2,1,3,3/18/2011 21:45,3/18/2011 21:44,0,505,2123,3,4429,459,0.8587
21885,1003498,3/18/2011 22:15,1,3/21/2011 17:16,toolchain/build,refs/heads/master,MERGE_IF_NECESSARY,merged,67.0167,5,3,0.6,5,3/21/2011 17:16,3/18/2011 22:47,67.1,12,110,2,83,11,0.4364
21886,1000411,3/18/2011 23:10,2,3/22/2011 11:07,platform/prebuilt,refs/heads/master,MERGE_ALWAYS,merged,83.9333,4,2,0.5,5,3/22/2011 11:07,3/21/2011 21:38,13.2167,505,2123,4,4429,459,0.8587
21887,1000411,3/18/2011 23:19,2,3/22/2011 11:07,platform/prebuilt,refs/heads/master,MERGE_ALWAYS,merged,83.8,4,2,0.5,3,3/22/2011 11:07,3/21/2011 21:15,13.2167,505,2123,3,4429,459,0.8587
21888,1003957,3/19/2011 0:09,2,6/19/2012 21:39,kernel/common,refs/heads/android-2.6.36,FAST_FORWARD_ONLY,Abandoned,838.9833,NULL,NULL,NULL,9,6/19/2012 21:39,3/19/2011 0:12,99.9999,19,246,4,464,9,0.2398
21889,1004689,3/19/2011 2:00,2,3/21/2011 19:59,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,65.9833,3,2,0.6667,11,3/21/2011 19:59,3/19/2011 2:00,66.0833,959,1871,8,5093,932,1.0866
21890,1005026,3/19/2011 13:01,1,5/5/2012 0:16,device/samsung/crespo,refs/heads/master,MERGE_ALWAYS,Abandoned,838.9833,NULL,NULL,NULL,1,5/5/2012 0:16,5/5/2012 0:16,0,1,NULL,NULL,NULL,NULL,NULL
21891,1004689,3/19/2011 22:36,2,3/21/2011 19:43,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,45.1167,3,2,0.6667,5,3/21/2011 19:43,3/19/2011 22:36,45.75,959,1871,4,5093,932,1.0866
21892,1004689,3/19/2011 23:23,1,3/21/2011 19:27,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,44.05,3,2,0.6667,3,3/21/2011 19:27,3/19/2011 23:23,44.7333,959,1871,2,5093,932,1.0866
21893,1005955,3/20/2011 8:49,1,5/5/2012 0:16,platform/packages/apps/AccountsAndSyncSettings,refs/heads/master,MERGE_ALWAYS,Abandoned,838.9833,1,0,0,1,5/5/2012 0:16,5/5/2012 0:16,0,3,1,NULL,1,NULL,1
21894,1005955,3/20/2011 13:14,1,5/5/2012 0:15,platform/packages/apps/Calendar,refs/heads/master,MERGE_ALWAYS,Abandoned,838.9833,1,0,0,1,5/5/2012 0:15,5/5/2012 0:15,0,3,1,NULL,1,NULL,1
21895,1004689,3/20/2011 22:46,4,3/21/2011 20:03,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,21.2833,3,2,0.6667,19,3/21/2011 20:03,3/20/2011 22:46,21.35,959,1871,16,5093,932,1.0866
21896,1002017,3/21/2011 2:32,2,3/21/2011 18:50,platform/cts,refs/heads/gingerbread,MERGE_ALWAYS,merged,16.3,5,2,0.4,3,3/21/2011 18:50,3/21/2011 18:50,0,37,44,NULL,71,22,0.1136
21897,1004689,3/21/2011 3:33,2,3/21/2011 19:27,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,15.9,3,2,0.6667,5,3/21/2011 19:27,3/21/2011 3:36,15.25,959,1871,4,5093,932,1.0866
21898,1005324,3/21/2011 9:00,2,3/21/2011 20:21,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,11.3333,2,2,1,14,3/21/2011 20:21,3/21/2011 15:50,4.0667,67,54,6,258,26,0.1296
21899,1000411,3/21/2011 12:20,1,3/21/2011 12:28,platform/external/qemu,refs/heads/tools_r10,MERGE_ALWAYS,merged,0.1167,2,2,1,2,3/21/2011 12:28,3/21/2011 12:28,0,505,2123,2,4429,459,0.8587
21900,1000411,3/21/2011 12:59,1,3/21/2011 13:30,platform/development,refs/heads/master,MERGE_ALWAYS,merged,0.5,3,2,0.6667,2,3/21/2011 13:30,3/21/2011 13:30,0,505,2123,2,4429,459,0.8587
21901,1000411,3/21/2011 13:30,1,3/21/2011 13:30,platform/ndk,refs/heads/master,MERGE_ALWAYS,merged,0,3,2,0.6667,2,3/21/2011 13:30,3/21/2011 13:30,0,505,2123,2,4429,459,0.8587
21902,1002951,3/21/2011 13:39,4,6/13/2012 11:48,platform/packages/apps/Bluetooth,refs/heads/master,MERGE_ALWAYS,Abandoned,838.9833,NULL,NULL,NULL,11,6/13/2012 11:48,3/31/2011 9:35,99.9999,644,352,7,1414,318,0.0227
21903,1002951,3/21/2011 14:00,1,5/4/2012 5:29,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,838.9833,4,3,0.75,8,5/4/2012 5:29,3/21/2011 14:59,99.9999,644,352,3,1414,318,0.0227
21904,1002951,3/21/2011 14:07,3,5/25/2011 16:27,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,838.9833,5,3,0.6,15,5/25/2011 16:27,3/21/2011 17:17,99.9999,644,352,2,1414,318,0.0227
21905,1002951,3/21/2011 14:07,1,5/26/2011 3:22,platform/packages/apps/Bluetooth,refs/heads/master,MERGE_ALWAYS,merged,838.9833,3,2,0.6667,6,5/26/2011 3:22,3/21/2011 17:19,99.9999,644,352,NULL,1414,318,0.0227
21906,1005406,3/21/2011 14:15,1,3/25/2011 23:32,platform/packages/apps/DeskClock,refs/heads/master,MERGE_ALWAYS,Abandoned,105.2833,NULL,NULL,NULL,1,3/25/2011 23:32,3/25/2011 23:32,0,11,8,1,47,NULL,0.375
21907,1002951,3/21/2011 14:28,1,5/12/2011 17:27,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,838.9833,2,-1,-0.5,11,5/12/2011 17:27,4/1/2011 23:34,99.9999,644,352,1,1414,318,0.0227
21908,1002951,3/21/2011 14:28,1,6/7/2012 4:52,platform/system/core,refs/heads/master,MERGE_ALWAYS,Abandoned,838.9833,NULL,NULL,NULL,2,6/7/2012 4:52,3/21/2011 14:28,99.9999,644,352,2,1414,318,0.0227
21909,1002951,3/21/2011 14:50,1,5/4/2012 5:15,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,838.9833,4,2,0.5,6,5/4/2012 5:15,3/21/2011 14:57,99.9999,644,352,1,1414,318,0.0227
21910,1002951,3/21/2011 14:58,3,3/28/2011 15:13,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,168.2333,4,2,0.5,11,3/28/2011 15:13,3/21/2011 15:08,99.9999,644,352,3,1414,318,0.0227
21911,1002951,3/21/2011 15:07,3,10/24/2012 23:29,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,838.9833,9,3,0.3333,11,10/24/2012 23:29,6/12/2012 6:39,99.9999,644,352,3,1414,318,0.0227
21912,1005406,3/21/2011 15:53,1,3/25/2011 23:32,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,103.65,2,-1,-0.5,3,3/25/2011 23:32,3/25/2011 17:43,5.0833,11,8,2,47,NULL,0.375
21913,1003566,3/21/2011 19:01,1,3/21/2011 19:02,platform/cts,refs/heads/froyo,MERGE_ALWAYS,merged,0,2,2,1,2,3/21/2011 19:02,3/21/2011 19:02,0,371,653,2,1668,333,1.2328
21914,1001118,3/21/2011 20:50,1,3/21/2011 20:51,kernel/tegra,refs/heads/linux-tegra-2.6.36,FAST_FORWARD_ONLY,merged,0,1,2,2,2,3/21/2011 20:51,3/21/2011 20:51,0,198,859,2,1132,166,0.6601
21915,1001118,3/21/2011 21:10,1,3/21/2011 21:11,kernel/tegra,refs/heads/linux-tegra-2.6.36,FAST_FORWARD_ONLY,merged,0,3,2,0.6667,2,3/21/2011 21:11,3/21/2011 21:10,0,198,859,2,1132,166,0.6601
21916,1004689,3/21/2011 22:35,1,3/21/2011 22:38,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,0.0333,2,2,1,3,3/21/2011 22:38,3/21/2011 22:35,0,959,1871,2,5093,932,1.0866
21917,1004525,3/21/2011 23:48,4,5/5/2012 0:15,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,838.9833,3,0,0,4,5/5/2012 0:15,3/22/2011 0:00,99.9999,1,9,3,8,NULL,0.1111
21918,1001414,3/21/2011 23:58,4,3/28/2011 20:29,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,164.5167,3,2,0.6667,29,3/28/2011 20:29,3/22/2011 0:30,99.9999,861,3165,12,5964,837,0.8619
21919,1002951,3/22/2011 7:00,1,4/19/2011 21:48,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,686.7833,5,2,0.4,9,4/19/2011 21:48,3/22/2011 16:58,99.9999,644,352,NULL,1414,318,0.0227
21920,1002951,3/22/2011 7:05,1,3/23/2011 19:33,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,merged,36.45,3,4,1.3333,5,3/23/2011 19:33,3/22/2011 13:39,29.4833,644,352,NULL,1414,318,0.0227
21921,1002951,3/22/2011 7:15,1,5/6/2012 7:26,platform/packages/apps/Settings,refs/heads/master,MERGE_ALWAYS,Abandoned,838.9833,NULL,NULL,NULL,1,5/6/2012 7:26,5/6/2012 7:26,0,644,352,1,1414,318,0.0227
21922,1002951,3/22/2011 7:50,2,7/30/2012 11:51,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,838.9833,1,NULL,NULL,2,7/30/2012 11:51,6/14/2012 8:40,99.9999,644,352,2,1414,318,0.0227
21923,1002951,3/22/2011 9:15,2,6/13/2012 19:54,platform/packages/providers/ContactsProvider,refs/heads/master,MERGE_ALWAYS,merged,838.9833,3,2,0.6667,5,6/13/2012 19:54,6/8/2012 6:26,99.9999,644,352,2,1414,318,0.0227
21924,1002951,3/22/2011 12:55,2,3/28/2011 14:04,platform/development,refs/heads/master,MERGE_ALWAYS,merged,145.1333,2,2,1,3,3/28/2011 14:04,3/22/2011 12:57,99.9999,644,352,1,1414,318,0.0227
21925,1005105,3/22/2011 13:03,3,3/23/2011 18:15,toolchain/build,refs/heads/master,MERGE_IF_NECESSARY,merged,29.2,6,2,0.3333,9,3/23/2011 18:15,3/22/2011 15:40,26.4333,6,11,5,19,2,0.1818
21926,1004424,3/22/2011 13:22,1,5/5/2012 0:14,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,838.9833,1,0,0,1,5/5/2012 0:14,5/5/2012 0:14,0,102,86,NULL,212,28,-0.0349
21927,1000411,3/22/2011 13:23,1,3/25/2011 15:39,platform/bionic,refs/heads/master,MERGE_ALWAYS,merged,74.2667,4,2,0.5,3,3/25/2011 15:39,3/22/2011 17:56,70.15,505,2123,2,4429,459,0.8587
21928,1005995,3/22/2011 14:03,1,5/5/2012 0:14,platform/external/yaffs2,refs/heads/master,MERGE_ALWAYS,Abandoned,838.9833,NULL,NULL,NULL,1,5/5/2012 0:14,5/5/2012 0:14,0,6,NULL,NULL,2,1,NULL
21929,1005995,3/22/2011 14:32,1,5/5/2012 0:14,platform/external/yaffs2,refs/heads/master,MERGE_ALWAYS,Abandoned,838.9833,NULL,NULL,NULL,1,5/5/2012 0:14,5/5/2012 0:14,0,6,NULL,NULL,2,1,NULL
21930,1005995,3/22/2011 14:36,1,4/5/2011 14:14,platform/bionic,refs/heads/master,MERGE_ALWAYS,merged,335.6167,2,3,1.5,3,4/5/2011 14:14,3/29/2011 13:19,99.9999,6,NULL,NULL,2,1,NULL
21931,1000411,3/22/2011 15:12,1,3/23/2011 11:40,platform/external/qemu,refs/heads/master,MERGE_ALWAYS,merged,20.4667,1,2,2,2,3/23/2011 11:40,3/23/2011 11:40,0,505,2123,2,4429,459,0.8587
21932,1003360,3/22/2011 16:08,1,3/22/2011 17:31,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,1.3667,3,3,1,3,3/22/2011 17:31,3/22/2011 16:31,0,316,1122,NULL,966,152,0.1105
21933,1001100,3/22/2011 17:35,8,4/7/2011 17:59,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,384.3833,3,2,0.6667,21,4/7/2011 17:59,3/22/2011 17:35,99.9999,709,2208,16,4177,667,0.5616
21934,1005995,3/22/2011 17:45,1,5/5/2012 0:23,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,838.9833,NULL,NULL,NULL,7,5/5/2012 0:23,3/22/2011 18:15,99.9999,6,NULL,2,2,1,NULL
21935,1001100,3/22/2011 18:18,1,3/22/2011 22:47,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,4.4667,5,5,1,11,3/22/2011 22:47,3/22/2011 18:19,4.0667,709,2208,3,4177,667,0.5616
21936,1001118,3/22/2011 18:34,1,3/22/2011 18:35,kernel/tegra,refs/heads/linux-tegra-2.6.36,FAST_FORWARD_ONLY,merged,0,1,2,2,2,3/22/2011 18:35,3/22/2011 18:35,0,198,859,2,1132,166,0.6601
21937,1002751,3/22/2011 18:40,1,3/22/2011 18:49,kernel/tegra,refs/heads/linux-tegra-2.6.36,FAST_FORWARD_ONLY,merged,0.1333,2,2,1,2,3/22/2011 18:49,3/22/2011 18:49,0,608,1237,2,3054,469,0.9709
21938,1003566,3/22/2011 18:57,1,3/22/2011 18:59,platform/cts,refs/heads/froyo,MERGE_ALWAYS,Abandoned,0.0167,1,0,0,1,3/22/2011 18:59,3/22/2011 18:59,0,371,653,1,1668,333,1.2328
21939,1003566,3/22/2011 19:27,1,3/22/2011 19:28,platform/cts,refs/heads/froyo,MERGE_ALWAYS,merged,0.0167,1,2,2,4,3/22/2011 19:28,3/22/2011 19:28,0,371,653,4,1668,333,1.2328
21940,1005995,3/22/2011 19:40,1,5/5/2012 0:14,platform/external/elfcopy,refs/heads/master,MERGE_ALWAYS,Abandoned,838.9833,NULL,NULL,NULL,1,5/5/2012 0:14,5/5/2012 0:14,0,6,NULL,NULL,2,1,NULL
21942,1000635,3/22/2011 20:20,1,3/23/2011 0:15,kernel/common,refs/heads/android-2.6.36,FAST_FORWARD_ONLY,merged,3.9,2,4,2,4,3/23/2011 0:15,3/22/2011 20:22,3.05,16,161,3,423,14,0.7267
21944,1000269,3/22/2011 21:03,1,3/23/2011 18:56,platform/system/core,refs/heads/master,MERGE_ALWAYS,merged,21.8667,7,4,0.5714,8,3/23/2011 18:56,3/23/2011 11:45,7.1167,16,226,1,595,16,0.7832
21945,1000269,3/22/2011 21:03,1,3/23/2011 18:56,platform/system/core,refs/heads/master,MERGE_ALWAYS,merged,21.8667,7,3,0.4286,9,3/23/2011 18:56,3/23/2011 11:46,7.1167,16,226,1,595,16,0.7832
21946,1000269,3/22/2011 21:03,1,3/23/2011 18:57,platform/system/core,refs/heads/master,MERGE_ALWAYS,merged,21.8833,7,3,0.4286,3,3/23/2011 18:57,3/23/2011 18:52,0,16,226,2,595,16,0.7832
21947,1000269,3/22/2011 21:03,1,3/23/2011 18:57,platform/system/core,refs/heads/master,MERGE_ALWAYS,merged,21.8833,3,3,1,3,3/23/2011 18:57,3/23/2011 18:53,0,16,226,2,595,16,0.7832
21948,1000269,3/22/2011 21:03,1,3/23/2011 18:57,platform/system/core,refs/heads/master,MERGE_ALWAYS,merged,21.8833,3,3,1,3,3/23/2011 18:57,3/23/2011 18:53,0,16,226,2,595,16,0.7832
21949,1005995,3/22/2011 21:26,1,5/5/2012 0:14,platform/system/core,refs/heads/master,MERGE_ALWAYS,Abandoned,838.9833,NULL,NULL,NULL,1,5/5/2012 0:14,5/5/2012 0:14,0,6,NULL,NULL,2,1,NULL
21952,1002621,3/23/2011 3:48,1,3/24/2011 2:22,platform/build,refs/heads/master,MERGE_ALWAYS,merged,22.55,3,3,1,4,3/24/2011 2:22,3/23/2011 3:49,22.3667,67,468,2,537,65,0.5748
21953,1002621,3/23/2011 3:50,2,3/24/2011 2:34,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,22.7167,3,2,0.6667,6,3/24/2011 2:34,3/23/2011 3:51,22.3667,67,468,4,537,65,0.5748
21954,1005562,3/23/2011 4:55,1,5/26/2011 20:11,platform/external/qemu,refs/heads/master,MERGE_ALWAYS,Abandoned,838.9833,5,-1,-0.2,6,5/26/2011 20:11,3/23/2011 14:14,99.9999,39,98,2,69,10,0.0714
21955,1002915,3/23/2011 7:20,5,6/7/2011 19:04,platform/libcore,refs/heads/gingerbread,MERGE_ALWAYS,merged,838.9833,10,3,0.3,27,6/7/2011 19:04,3/23/2011 7:33,99.9999,57,39,10,156,27,0.0513
21956,1002915,3/23/2011 8:48,2,3/29/2011 18:49,platform/cts,refs/heads/gingerbread,MERGE_ALWAYS,merged,154,4,2,0.5,9,3/29/2011 18:49,3/23/2011 20:12,99.9999,57,39,2,156,27,0.0513
21957,1000411,3/23/2011 10:26,1,3/23/2011 17:35,platform/build,refs/heads/master,MERGE_ALWAYS,merged,7.1333,5,5,1,6,3/23/2011 17:35,3/23/2011 10:44,6.1,505,2123,2,4429,459,0.8587
21958,1000411,3/23/2011 10:43,1,3/23/2011 17:35,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,6.8667,5,5,1,5,3/23/2011 17:35,3/23/2011 11:33,6.1,505,2123,2,4429,459,0.8587
21959,1002951,3/23/2011 13:44,1,3/23/2011 22:50,platform/cts,refs/heads/gingerbread,MERGE_ALWAYS,merged,9.1,2,3,1.5,3,3/23/2011 22:50,3/23/2011 22:27,0,644,352,NULL,1414,318,0.0227
21960,1002951,3/23/2011 14:25,2,6/15/2012 7:13,platform/packages/apps/Bluetooth,refs/heads/master,MERGE_ALWAYS,Abandoned,838.9833,NULL,NULL,NULL,3,6/15/2012 7:13,7/4/2011 11:39,99.9999,644,352,3,1414,318,0.0227
21961,1003360,3/23/2011 15:18,3,4/29/2011 19:45,toolchain/build,refs/heads/master,MERGE_IF_NECESSARY,Abandoned,838.9833,3,1,0.3333,11,4/29/2011 19:45,3/23/2011 15:31,99.9999,316,1122,7,966,152,0.1105
21962,1003360,3/23/2011 15:18,1,4/7/2011 19:42,toolchain/gcc,refs/heads/master,MERGE_IF_NECESSARY,merged,364.3833,3,4,1.3333,6,4/7/2011 19:42,3/23/2011 15:32,99.9999,316,1122,1,966,152,0.1105
21963,1003360,3/23/2011 15:29,1,4/1/2011 0:53,platform/ndk,refs/heads/master,MERGE_ALWAYS,Abandoned,201.4,2,-1,-0.5,16,4/1/2011 0:53,3/23/2011 15:36,99.9999,316,1122,7,966,152,0.1105
21964,1006023,3/23/2011 17:57,1,5/5/2012 0:14,platform/packages/inputmethods/LatinIME,refs/heads/master,MERGE_ALWAYS,Abandoned,838.9833,2,1,0.5,3,5/5/2012 0:14,3/24/2011 10:39,99.9999,1,2,2,3,NULL,1
21965,1003498,3/23/2011 18:54,2,3/23/2011 19:55,toolchain/build,refs/heads/master,MERGE_IF_NECESSARY,merged,1,3,2,0.6667,6,3/23/2011 19:55,3/23/2011 18:55,0,12,110,5,83,11,0.4364
21966,1001100,3/23/2011 20:03,1,3/23/2011 20:05,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,0.0333,3,2,0.6667,3,3/23/2011 20:05,3/23/2011 20:05,0,709,2208,2,4177,667,0.5616
21967,1001596,3/23/2011 21:05,1,5/5/2012 0:14,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,838.9833,2,1,0.5,2,5/5/2012 0:14,3/25/2011 8:15,99.9999,14,13,NULL,19,NULL,0
21968,1001596,3/23/2011 21:05,1,5/5/2012 0:22,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,838.9833,NULL,NULL,NULL,2,5/5/2012 0:22,4/28/2011 0:17,99.9999,14,13,1,19,NULL,0
21969,1003566,3/23/2011 21:37,1,3/23/2011 21:56,platform/libcore,refs/heads/gingerbread,MERGE_ALWAYS,Abandoned,0.3167,2,-1,-0.5,2,3/23/2011 21:56,3/23/2011 21:47,0,371,653,1,1668,333,1.2328
21970,1003566,3/23/2011 21:47,2,3/23/2011 21:56,platform/libcore,refs/heads/gingerbread,MERGE_ALWAYS,Abandoned,0.1333,2,-2,-1,3,3/23/2011 21:56,3/23/2011 21:48,0,371,653,2,1668,333,1.2328
21971,1000319,3/23/2011 22:18,1,4/4/2011 21:50,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,287.5167,2,0,0,2,4/4/2011 21:50,4/1/2011 11:09,83.3667,129,78,2,170,25,0.0128
21972,1001100,3/23/2011 22:37,1,3/24/2011 16:55,platform/sdk,refs/heads/master,MERGE_ALWAYS,merged,18.3,3,2,0.6667,4,3/24/2011 16:55,3/23/2011 22:38,18.3,709,2208,3,4177,667,0.5616
21973,1001100,3/23/2011 22:37,1,3/24/2011 17:01,platform/sdk,refs/heads/master,MERGE_ALWAYS,Abandoned,18.3833,3,2,0.6667,4,3/24/2011 17:01,3/24/2011 1:38,15.25,709,2208,2,4177,667,0.5616
21974,1000319,3/23/2011 23:07,1,4/4/2011 21:49,platform/packages/apps/Settings,refs/heads/master,MERGE_ALWAYS,Abandoned,286.6833,2,0,0,2,4/4/2011 21:49,4/1/2011 11:10,83.3667,129,78,2,170,25,0.0128
21975,1000319,3/23/2011 23:11,1,5/5/2012 0:35,platform/system/core,refs/heads/master,MERGE_ALWAYS,Abandoned,838.9833,1,NULL,NULL,2,5/5/2012 0:35,4/1/2011 11:08,99.9999,129,78,1,170,25,0.0128
21976,1005152,3/23/2011 23:23,6,5/5/2012 0:03,platform/frameworks/base,refs/heads/master,MERGE_ALWAYS,Abandoned,838.9833,NULL,NULL,NULL,24,5/5/2012 0:03,3/25/2011 17:23,99.9999,1,NULL,15,15,NULL,NULL
